,,,,
,,,,
,,,,
,,,,
,,,,
Date,OPEN,HIGH,LOW,LAST
4/25/51,21.97,21.97,21.97,21.97
4/26/51,22.16,22.16,22.16,22.16
4/27/51,22.39,22.39,22.39,22.39
4/30/51,22.43,22.43,22.43,22.43
5/1/51,22.53,22.53,22.53,22.53
5/2/51,22.62,22.62,22.62,22.62
5/3/51,22.81,22.81,22.81,22.81
5/4/51,22.77,22.77,22.77,22.77
5/7/51,22.63,22.63,22.63,22.63
5/8/51,22.61,22.61,22.61,22.61
5/9/51,22.64,22.64,22.64,22.64
5/10/51,22.51,22.51,22.51,22.51
5/11/51,22.33,22.33,22.33,22.33
5/14/51,22.18,22.18,22.18,22.18
5/15/51,21.76,21.76,21.76,21.76
5/16/51,21.69,21.69,21.69,21.69
5/17/51,21.91,21.91,21.91,21.91
5/18/51,21.51,21.51,21.51,21.51
5/21/51,21.46,21.46,21.46,21.46
5/22/51,21.36,21.36,21.36,21.36
5/23/51,21.16,21.16,21.16,21.16
5/24/51,21.05,21.05,21.05,21.05
5/25/51,21.03,21.03,21.03,21.03
5/28/51,21.21,21.21,21.21,21.21
5/29/51,21.35,21.35,21.35,21.35
5/31/51,21.52,21.52,21.52,21.52
6/1/51,21.48,21.48,21.48,21.48
6/4/51,21.24,21.24,21.24,21.24
6/5/51,21.33,21.33,21.33,21.33
6/6/51,21.48,21.48,21.48,21.48
6/7/51,21.56,21.56,21.56,21.56
6/8/51,21.49,21.49,21.49,21.49
6/11/51,21.61,21.61,21.61,21.61
6/12/51,21.52,21.52,21.52,21.52
6/13/51,21.55,21.55,21.55,21.55
6/14/51,21.84,21.84,21.84,21.84
6/15/51,22.04,22.04,22.04,22.04
6/18/51,22.05,22.05,22.05,22.05
6/19/51,22.02,22.02,22.02,22.02
6/20/51,21.91,21.91,21.91,21.91
6/21/51,21.78,21.78,21.78,21.78
6/22/51,21.55,21.55,21.55,21.55
6/25/51,21.29,21.29,21.29,21.29
6/26/51,21.3,21.3,21.3,21.3
6/27/51,21.37,21.37,21.37,21.37
6/28/51,21.1,21.1,21.1,21.1
6/29/51,20.96,20.96,20.96,20.96
7/2/51,21.1,21.1,21.1,21.1
7/3/51,21.23,21.23,21.23,21.23
7/5/51,21.64,21.64,21.64,21.64
7/6/51,21.64,21.64,21.64,21.64
7/9/51,21.73,21.73,21.73,21.73
7/10/51,21.63,21.63,21.63,21.63
7/11/51,21.68,21.68,21.68,21.68
7/12/51,21.8,21.8,21.8,21.8
7/13/51,21.98,21.98,21.98,21.98
7/16/51,21.73,21.73,21.73,21.73
7/17/51,21.92,21.92,21.92,21.92
7/18/51,21.88,21.88,21.88,21.88
7/19/51,21.84,21.84,21.84,21.84
7/20/51,21.88,21.88,21.88,21.88
7/23/51,22.1,22.1,22.1,22.1
7/24/51,22.44,22.44,22.44,22.44
7/25/51,22.32,22.32,22.32,22.32
7/26/51,22.47,22.47,22.47,22.47
7/27/51,22.53,22.53,22.53,22.53
7/30/51,22.63,22.63,22.63,22.63
7/31/51,22.4,22.4,22.4,22.4
8/1/51,22.51,22.51,22.51,22.51
8/2/51,22.82,22.82,22.82,22.82
8/3/51,22.85,22.85,22.85,22.85
8/6/51,23.01,23.01,23.01,23.01
8/7/51,23.03,23.03,23.03,23.03
8/8/51,22.93,22.93,22.93,22.93
8/9/51,22.84,22.84,22.84,22.84
8/10/51,22.79,22.79,22.79,22.79
8/13/51,22.8,22.8,22.8,22.8
8/14/51,22.7,22.7,22.7,22.7
8/15/51,22.79,22.79,22.79,22.79
8/16/51,22.87,22.87,22.87,22.87
8/17/51,22.94,22.94,22.94,22.94
8/20/51,22.93,22.93,22.93,22.93
8/21/51,22.83,22.83,22.83,22.83
8/22/51,22.75,22.75,22.75,22.75
8/23/51,22.9,22.9,22.9,22.9
8/24/51,22.88,22.88,22.88,22.88
8/27/51,22.85,22.85,22.85,22.85
8/28/51,22.9,22.9,22.9,22.9
8/29/51,23.08,23.08,23.08,23.08
8/30/51,23.24,23.24,23.24,23.24
8/31/51,23.28,23.28,23.28,23.28
9/4/51,23.28,23.28,23.28,23.28
9/5/51,23.42,23.42,23.42,23.42
9/6/51,23.47,23.47,23.47,23.47
9/7/51,23.53,23.53,23.53,23.53
9/10/51,23.62,23.62,23.62,23.62
9/11/51,23.5,23.5,23.5,23.5
9/12/51,23.6,23.6,23.6,23.6
9/13/51,23.71,23.71,23.71,23.71
9/14/51,23.69,23.69,23.69,23.69
9/17/51,23.62,23.62,23.62,23.62
9/18/51,23.59,23.59,23.59,23.59
9/19/51,23.59,23.59,23.59,23.59
9/20/51,23.57,23.57,23.57,23.57
9/21/51,23.4,23.4,23.4,23.4
9/24/51,23.3,23.3,23.3,23.3
9/25/51,23.38,23.38,23.38,23.38
9/26/51,23.4,23.4,23.4,23.4
9/27/51,23.27,23.27,23.27,23.27
9/28/51,23.26,23.26,23.26,23.26
10/1/51,23.47,23.47,23.47,23.47
10/2/51,23.64,23.64,23.64,23.64
10/3/51,23.79,23.79,23.79,23.79
10/4/51,23.72,23.72,23.72,23.72
10/5/51,23.78,23.78,23.78,23.78
10/8/51,23.75,23.75,23.75,23.75
10/9/51,23.65,23.65,23.65,23.65
10/10/51,23.61,23.61,23.61,23.61
10/11/51,23.7,23.7,23.7,23.7
10/15/51,23.85,23.85,23.85,23.85
10/16/51,23.77,23.77,23.77,23.77
10/17/51,23.69,23.69,23.69,23.69
10/18/51,23.67,23.67,23.67,23.67
10/19/51,23.32,23.32,23.32,23.32
10/22/51,22.75,22.75,22.75,22.75
10/23/51,22.84,22.84,22.84,22.84
10/24/51,23.03,23.03,23.03,23.03
10/25/51,22.96,22.96,22.96,22.96
10/26/51,22.81,22.81,22.81,22.81
10/29/51,22.69,22.69,22.69,22.69
10/30/51,22.66,22.66,22.66,22.66
10/31/51,22.94,22.94,22.94,22.94
11/1/51,23.1,23.1,23.1,23.1
11/2/51,22.93,22.93,22.93,22.93
11/5/51,22.82,22.82,22.82,22.82
11/7/51,22.49,22.49,22.49,22.49
11/8/51,22.47,22.47,22.47,22.47
11/9/51,22.75,22.75,22.75,22.75
11/13/51,22.79,22.79,22.79,22.79
11/14/51,22.85,22.85,22.85,22.85
11/15/51,22.84,22.84,22.84,22.84
11/16/51,22.82,22.82,22.82,22.82
11/19/51,22.73,22.73,22.73,22.73
11/20/51,22.68,22.68,22.68,22.68
11/21/51,22.64,22.64,22.64,22.64
11/23/51,22.4,22.4,22.4,22.4
11/26/51,22.43,22.43,22.43,22.43
11/27/51,22.66,22.66,22.66,22.66
11/28/51,22.61,22.61,22.61,22.61
11/29/51,22.67,22.67,22.67,22.67
11/30/51,22.88,22.88,22.88,22.88
12/3/51,23.01,23.01,23.01,23.01
12/4/51,23.14,23.14,23.14,23.14
12/5/51,23.07,23.07,23.07,23.07
12/6/51,23.34,23.34,23.34,23.34
12/7/51,23.38,23.38,23.38,23.38
12/10/51,23.42,23.42,23.42,23.42
12/11/51,23.3,23.3,23.3,23.3
12/12/51,23.37,23.37,23.37,23.37
12/13/51,23.39,23.39,23.39,23.39
12/14/51,23.37,23.37,23.37,23.37
12/17/51,23.41,23.41,23.41,23.41
12/18/51,23.49,23.49,23.49,23.49
12/19/51,23.57,23.57,23.57,23.57
12/20/51,23.57,23.57,23.57,23.57
12/21/51,23.51,23.51,23.51,23.51
12/24/51,23.54,23.54,23.54,23.54
12/26/51,23.44,23.44,23.44,23.44
12/27/51,23.65,23.65,23.65,23.65
12/28/51,23.69,23.69,23.69,23.69
12/31/51,23.77,23.77,23.77,23.77
1/2/52,23.8,23.8,23.8,23.8
1/3/52,23.88,23.88,23.88,23.88
1/4/52,23.92,23.92,23.92,23.92
1/7/52,23.91,23.91,23.91,23.91
1/8/52,23.82,23.82,23.82,23.82
1/9/52,23.74,23.74,23.74,23.74
1/10/52,23.86,23.86,23.86,23.86
1/11/52,23.98,23.98,23.98,23.98
1/14/52,24.16,24.16,24.16,24.16
1/15/52,24.06,24.06,24.06,24.06
1/16/52,24.09,24.09,24.09,24.09
1/17/52,24.2,24.2,24.2,24.2
1/18/52,24.25,24.25,24.25,24.25
1/21/52,24.46,24.46,24.46,24.46
1/22/52,24.66,24.66,24.66,24.66
1/23/52,24.54,24.54,24.54,24.54
1/24/52,24.56,24.56,24.56,24.56
1/25/52,24.55,24.55,24.55,24.55
1/28/52,24.61,24.61,24.61,24.61
1/29/52,24.57,24.57,24.57,24.57
1/30/52,24.23,24.23,24.23,24.23
1/31/52,24.14,24.14,24.14,24.14
2/1/52,24.3,24.3,24.3,24.3
2/4/52,24.12,24.12,24.12,24.12
2/5/52,24.11,24.11,24.11,24.11
2/6/52,24.18,24.18,24.18,24.18
2/7/52,24.11,24.11,24.11,24.11
2/8/52,24.24,24.24,24.24,24.24
2/11/52,24.11,24.11,24.11,24.11
2/13/52,23.92,23.92,23.92,23.92
2/14/52,23.87,23.87,23.87,23.87
2/15/52,23.86,23.86,23.86,23.86
2/18/52,23.74,23.74,23.74,23.74
2/19/52,23.36,23.36,23.36,23.36
2/20/52,23.09,23.09,23.09,23.09
2/21/52,23.16,23.16,23.16,23.16
2/25/52,23.23,23.23,23.23,23.23
2/26/52,23.15,23.15,23.15,23.15
2/27/52,23.18,23.18,23.18,23.18
2/28/52,23.29,23.29,23.29,23.29
2/29/52,23.26,23.26,23.26,23.26
3/3/52,23.29,23.29,23.29,23.29
3/4/52,23.68,23.68,23.68,23.68
3/5/52,23.71,23.71,23.71,23.71
3/6/52,23.69,23.69,23.69,23.69
3/7/52,23.72,23.72,23.72,23.72
3/10/52,23.6,23.6,23.6,23.6
3/11/52,23.62,23.62,23.62,23.62
3/12/52,23.73,23.73,23.73,23.73
3/13/52,23.75,23.75,23.75,23.75
3/14/52,23.75,23.75,23.75,23.75
3/17/52,23.92,23.92,23.92,23.92
3/18/52,23.87,23.87,23.87,23.87
3/19/52,23.82,23.82,23.82,23.82
3/20/52,23.89,23.89,23.89,23.89
3/21/52,23.93,23.93,23.93,23.93
3/24/52,23.93,23.93,23.93,23.93
3/25/52,23.79,23.79,23.79,23.79
3/26/52,23.78,23.78,23.78,23.78
3/27/52,23.99,23.99,23.99,23.99
3/28/52,24.18,24.18,24.18,24.18
3/31/52,24.37,24.37,24.37,24.37
4/1/52,24.18,24.18,24.18,24.18
4/2/52,24.12,24.12,24.12,24.12
4/3/52,24.12,24.12,24.12,24.12
4/4/52,24.02,24.02,24.02,24.02
4/7/52,23.8,23.8,23.8,23.8
4/8/52,23.91,23.91,23.91,23.91
4/9/52,23.94,23.94,23.94,23.94
4/10/52,24.11,24.11,24.11,24.11
4/14/52,23.95,23.95,23.95,23.95
4/15/52,23.65,23.65,23.65,23.65
4/16/52,23.58,23.58,23.58,23.58
4/17/52,23.41,23.41,23.41,23.41
4/18/52,23.5,23.5,23.5,23.5
4/21/52,23.69,23.69,23.69,23.69
4/22/52,23.58,23.58,23.58,23.58
4/23/52,23.48,23.48,23.48,23.48
4/24/52,23.43,23.43,23.43,23.43
4/25/52,23.54,23.54,23.54,23.54
4/28/52,23.55,23.55,23.55,23.55
4/29/52,23.49,23.49,23.49,23.49
4/30/52,23.32,23.32,23.32,23.32
5/1/52,23.17,23.17,23.17,23.17
5/2/52,23.56,23.56,23.56,23.56
5/5/52,23.66,23.66,23.66,23.66
5/6/52,23.67,23.67,23.67,23.67
5/7/52,23.81,23.81,23.81,23.81
5/8/52,23.86,23.86,23.86,23.86
5/9/52,23.84,23.84,23.84,23.84
5/12/52,23.75,23.75,23.75,23.75
5/13/52,23.78,23.78,23.78,23.78
5/14/52,23.68,23.68,23.68,23.68
5/15/52,23.6,23.6,23.6,23.6
5/16/52,23.56,23.56,23.56,23.56
5/19/52,23.61,23.61,23.61,23.61
5/20/52,23.74,23.74,23.74,23.74
5/21/52,23.78,23.78,23.78,23.78
5/22/52,23.91,23.91,23.91,23.91
5/23/52,23.89,23.89,23.89,23.89
5/26/52,23.94,23.94,23.94,23.94
5/27/52,23.88,23.88,23.88,23.88
5/28/52,23.84,23.84,23.84,23.84
5/29/52,23.86,23.86,23.86,23.86
6/2/52,23.8,23.8,23.8,23.8
6/3/52,23.78,23.78,23.78,23.78
6/4/52,23.95,23.95,23.95,23.95
6/5/52,24.1,24.1,24.1,24.1
6/6/52,24.26,24.26,24.26,24.26
6/9/52,24.37,24.37,24.37,24.37
6/10/52,24.23,24.23,24.23,24.23
6/11/52,24.31,24.31,24.31,24.31
6/12/52,24.31,24.31,24.31,24.31
6/13/52,24.37,24.37,24.37,24.37
6/16/52,24.3,24.3,24.3,24.3
6/17/52,24.33,24.33,24.33,24.33
6/18/52,24.43,24.43,24.43,24.43
6/19/52,24.51,24.51,24.51,24.51
6/20/52,24.59,24.59,24.59,24.59
6/23/52,24.56,24.56,24.56,24.56
6/24/52,24.6,24.6,24.6,24.6
6/25/52,24.66,24.66,24.66,24.66
6/26/52,24.75,24.75,24.75,24.75
6/27/52,24.83,24.83,24.83,24.83
6/30/52,24.96,24.96,24.96,24.96
7/1/52,25.12,25.12,25.12,25.12
7/2/52,25.06,25.06,25.06,25.06
7/3/52,25.05,25.05,25.05,25.05
7/7/52,24.97,24.97,24.97,24.97
7/8/52,24.96,24.96,24.96,24.96
7/9/52,24.86,24.86,24.86,24.86
7/10/52,24.81,24.81,24.81,24.81
7/11/52,24.98,24.98,24.98,24.98
7/14/52,25.03,25.03,25.03,25.03
7/15/52,25.16,25.16,25.16,25.16
7/16/52,25.16,25.16,25.16,25.16
7/17/52,25.05,25.05,25.05,25.05
7/18/52,24.85,24.85,24.85,24.85
7/21/52,24.95,24.95,24.95,24.95
7/22/52,25,25,25,25
7/23/52,25.11,25.11,25.11,25.11
7/24/52,25.24,25.24,25.24,25.24
7/25/52,25.16,25.16,25.16,25.16
7/28/52,25.2,25.2,25.2,25.2
7/29/52,25.26,25.26,25.26,25.26
7/30/52,25.37,25.37,25.37,25.37
7/31/52,25.4,25.4,25.4,25.4
8/1/52,25.45,25.45,25.45,25.45
8/4/52,25.43,25.43,25.43,25.43
8/5/52,25.46,25.46,25.46,25.46
8/6/52,25.44,25.44,25.44,25.44
8/7/52,25.52,25.52,25.52,25.52
8/8/52,25.55,25.55,25.55,25.55
8/11/52,25.52,25.52,25.52,25.52
8/12/52,25.31,25.31,25.31,25.31
8/13/52,25.28,25.28,25.28,25.28
8/14/52,25.28,25.28,25.28,25.28
8/15/52,25.2,25.2,25.2,25.2
8/18/52,24.94,24.94,24.94,24.94
8/19/52,24.89,24.89,24.89,24.89
8/20/52,24.95,24.95,24.95,24.95
8/21/52,24.98,24.98,24.98,24.98
8/22/52,24.99,24.99,24.99,24.99
8/25/52,24.87,24.87,24.87,24.87
8/26/52,24.83,24.83,24.83,24.83
8/27/52,24.94,24.94,24.94,24.94
8/28/52,24.97,24.97,24.97,24.97
8/29/52,25.03,25.03,25.03,25.03
9/2/52,25.15,25.15,25.15,25.15
9/3/52,25.25,25.25,25.25,25.25
9/4/52,25.24,25.24,25.24,25.24
9/5/52,25.21,25.21,25.21,25.21
9/8/52,25.11,25.11,25.11,25.11
9/9/52,24.86,24.86,24.86,24.86
9/10/52,24.69,24.69,24.69,24.69
9/11/52,24.72,24.72,24.72,24.72
9/12/52,24.71,24.71,24.71,24.71
9/15/52,24.45,24.45,24.45,24.45
9/16/52,24.53,24.53,24.53,24.53
9/17/52,24.58,24.58,24.58,24.58
9/18/52,24.51,24.51,24.51,24.51
9/19/52,24.57,24.57,24.57,24.57
9/22/52,24.59,24.59,24.59,24.59
9/23/52,24.7,24.7,24.7,24.7
9/24/52,24.79,24.79,24.79,24.79
9/25/52,24.81,24.81,24.81,24.81
9/26/52,24.73,24.73,24.73,24.73
9/29/52,24.68,24.68,24.68,24.68
9/30/52,24.54,24.54,24.54,24.54
10/1/52,24.48,24.48,24.48,24.48
10/2/52,24.52,24.52,24.52,24.52
10/3/52,24.5,24.5,24.5,24.5
10/6/52,24.44,24.44,24.44,24.44
10/7/52,24.4,24.4,24.4,24.4
10/8/52,24.58,24.58,24.58,24.58
10/9/52,24.57,24.57,24.57,24.57
10/10/52,24.55,24.55,24.55,24.55
10/14/52,24.48,24.48,24.48,24.48
10/15/52,24.06,24.06,24.06,24.06
10/16/52,23.91,23.91,23.91,23.91
10/17/52,24.2,24.2,24.2,24.2
10/20/52,24.13,24.13,24.13,24.13
10/21/52,24.07,24.07,24.07,24.07
10/22/52,23.8,23.8,23.8,23.8
10/23/52,23.87,23.87,23.87,23.87
10/24/52,24.03,24.03,24.03,24.03
10/27/52,24.09,24.09,24.09,24.09
10/28/52,24.13,24.13,24.13,24.13
10/29/52,24.15,24.15,24.15,24.15
10/30/52,24.15,24.15,24.15,24.15
10/31/52,24.52,24.52,24.52,24.52
11/3/52,24.6,24.6,24.6,24.6
11/5/52,24.67,24.67,24.67,24.67
11/6/52,24.77,24.77,24.77,24.77
11/7/52,24.78,24.78,24.78,24.78
11/10/52,24.77,24.77,24.77,24.77
11/12/52,24.65,24.65,24.65,24.65
11/13/52,24.71,24.71,24.71,24.71
11/14/52,24.75,24.75,24.75,24.75
11/17/52,24.8,24.8,24.8,24.8
11/18/52,25.16,25.16,25.16,25.16
11/19/52,25.33,25.33,25.33,25.33
11/20/52,25.28,25.28,25.28,25.28
11/21/52,25.27,25.27,25.27,25.27
11/24/52,25.42,25.42,25.42,25.42
11/25/52,25.36,25.36,25.36,25.36
11/26/52,25.52,25.52,25.52,25.52
11/28/52,25.66,25.66,25.66,25.66
12/1/52,25.68,25.68,25.68,25.68
12/2/52,25.74,25.74,25.74,25.74
12/3/52,25.71,25.71,25.71,25.71
12/4/52,25.61,25.61,25.61,25.61
12/5/52,25.62,25.62,25.62,25.62
12/8/52,25.76,25.76,25.76,25.76
12/9/52,25.93,25.93,25.93,25.93
12/10/52,25.98,25.98,25.98,25.98
12/11/52,25.96,25.96,25.96,25.96
12/12/52,26.04,26.04,26.04,26.04
12/15/52,26.04,26.04,26.04,26.04
12/16/52,26.07,26.07,26.07,26.07
12/17/52,26.04,26.04,26.04,26.04
12/18/52,26.03,26.03,26.03,26.03
12/19/52,26.15,26.15,26.15,26.15
12/22/52,26.3,26.3,26.3,26.3
12/23/52,26.19,26.19,26.19,26.19
12/24/52,26.21,26.21,26.21,26.21
12/26/52,26.25,26.25,26.25,26.25
12/29/52,26.4,26.4,26.4,26.4
12/30/52,26.59,26.59,26.59,26.59
12/31/52,26.57,26.57,26.57,26.57
1/2/53,26.54,26.54,26.54,26.54
1/5/53,26.66,26.66,26.66,26.66
1/6/53,26.48,26.48,26.48,26.48
1/7/53,26.37,26.37,26.37,26.37
1/8/53,26.33,26.33,26.33,26.33
1/9/53,26.08,26.08,26.08,26.08
1/12/53,25.86,25.86,25.86,25.86
1/13/53,26.02,26.02,26.02,26.02
1/14/53,26.08,26.08,26.08,26.08
1/15/53,26.13,26.13,26.13,26.13
1/16/53,26.02,26.02,26.02,26.02
1/19/53,26.01,26.01,26.01,26.01
1/20/53,26.14,26.14,26.14,26.14
1/21/53,26.09,26.09,26.09,26.09
1/22/53,26.12,26.12,26.12,26.12
1/23/53,26.07,26.07,26.07,26.07
1/26/53,26.02,26.02,26.02,26.02
1/27/53,26.05,26.05,26.05,26.05
1/28/53,26.13,26.13,26.13,26.13
1/29/53,26.2,26.2,26.2,26.2
1/30/53,26.38,26.38,26.38,26.38
2/2/53,26.51,26.51,26.51,26.51
2/3/53,26.54,26.54,26.54,26.54
2/4/53,26.42,26.42,26.42,26.42
2/5/53,26.15,26.15,26.15,26.15
2/6/53,25.81,25.81,25.81,25.81
2/9/53,25.69,25.69,25.69,25.69
2/10/53,25.62,25.62,25.62,25.62
2/11/53,25.64,25.64,25.64,25.64
2/13/53,25.74,25.74,25.74,25.74
2/16/53,25.65,25.65,25.65,25.65
2/17/53,25.5,25.5,25.5,25.5
2/18/53,25.48,25.48,25.48,25.48
2/19/53,25.57,25.57,25.57,25.57
2/20/53,25.63,25.63,25.63,25.63
2/24/53,25.75,25.75,25.75,25.75
2/25/53,25.91,25.91,25.91,25.91
2/26/53,25.95,25.95,25.95,25.95
2/27/53,25.9,25.9,25.9,25.9
3/2/53,25.93,25.93,25.93,25.93
3/3/53,26,26,26,26
3/4/53,25.78,25.78,25.78,25.78
3/5/53,25.79,25.79,25.79,25.79
3/6/53,25.84,25.84,25.84,25.84
3/9/53,25.83,25.83,25.83,25.83
3/10/53,25.91,25.91,25.91,25.91
3/11/53,26.12,26.12,26.12,26.12
3/12/53,26.13,26.13,26.13,26.13
3/13/53,26.18,26.18,26.18,26.18
3/16/53,26.22,26.22,26.22,26.22
3/17/53,26.33,26.33,26.33,26.33
3/18/53,26.24,26.24,26.24,26.24
3/19/53,26.22,26.22,26.22,26.22
3/20/53,26.18,26.18,26.18,26.18
3/23/53,26.02,26.02,26.02,26.02
3/24/53,26.17,26.17,26.17,26.17
3/25/53,26.1,26.1,26.1,26.1
3/26/53,25.95,25.95,25.95,25.95
3/27/53,25.99,25.99,25.99,25.99
3/30/53,25.61,25.61,25.61,25.61
3/31/53,25.29,25.29,25.29,25.29
4/1/53,25.25,25.25,25.25,25.25
4/2/53,25.23,25.23,25.23,25.23
4/6/53,24.61,24.61,24.61,24.61
4/7/53,24.71,24.71,24.71,24.71
4/8/53,24.93,24.93,24.93,24.93
4/9/53,24.88,24.88,24.88,24.88
4/10/53,24.82,24.82,24.82,24.82
4/13/53,24.77,24.77,24.77,24.77
4/14/53,24.86,24.86,24.86,24.86
4/15/53,24.96,24.96,24.96,24.96
4/16/53,24.91,24.91,24.91,24.91
4/17/53,24.62,24.62,24.62,24.62
4/20/53,24.73,24.73,24.73,24.73
4/21/53,24.67,24.67,24.67,24.67
4/22/53,24.46,24.46,24.46,24.46
4/23/53,24.19,24.19,24.19,24.19
4/24/53,24.2,24.2,24.2,24.2
4/27/53,24.34,24.34,24.34,24.34
4/28/53,24.52,24.52,24.52,24.52
4/29/53,24.68,24.68,24.68,24.68
4/30/53,24.62,24.62,24.62,24.62
5/1/53,24.73,24.73,24.73,24.73
5/4/53,25,25,25,25
5/5/53,25.03,25.03,25.03,25.03
5/6/53,25,25,25,25
5/7/53,24.9,24.9,24.9,24.9
5/8/53,24.96,24.96,24.96,24.96
5/11/53,24.91,24.91,24.91,24.91
5/12/53,24.74,24.74,24.74,24.74
5/13/53,24.73,24.73,24.73,24.73
5/14/53,24.85,24.85,24.85,24.85
5/15/53,24.84,24.84,24.84,24.84
5/18/53,24.75,24.75,24.75,24.75
5/19/53,24.7,24.7,24.7,24.7
5/20/53,24.93,24.93,24.93,24.93
5/21/53,25.06,25.06,25.06,25.06
5/22/53,25.03,25.03,25.03,25.03
5/25/53,24.99,24.99,24.99,24.99
5/26/53,24.87,24.87,24.87,24.87
5/27/53,24.64,24.64,24.64,24.64
5/28/53,24.46,24.46,24.46,24.46
5/29/53,24.54,24.54,24.54,24.54
6/1/53,24.15,24.15,24.15,24.15
6/2/53,24.22,24.22,24.22,24.22
6/3/53,24.18,24.18,24.18,24.18
6/4/53,24.03,24.03,24.03,24.03
6/5/53,24.09,24.09,24.09,24.09
6/8/53,24.01,24.01,24.01,24.01
6/9/53,23.6,23.6,23.6,23.6
6/10/53,23.54,23.54,23.54,23.54
6/11/53,23.75,23.75,23.75,23.75
6/12/53,23.82,23.82,23.82,23.82
6/15/53,23.62,23.62,23.62,23.62
6/16/53,23.55,23.55,23.55,23.55
6/17/53,23.85,23.85,23.85,23.85
6/18/53,23.84,23.84,23.84,23.84
6/19/53,23.84,23.84,23.84,23.84
6/22/53,23.96,23.96,23.96,23.96
6/23/53,24.12,24.12,24.12,24.12
6/24/53,24.09,24.09,24.09,24.09
6/25/53,24.19,24.19,24.19,24.19
6/26/53,24.21,24.21,24.21,24.21
6/29/53,24.14,24.14,24.14,24.14
6/30/53,24.14,24.14,24.14,24.14
7/1/53,24.24,24.24,24.24,24.24
7/2/53,24.31,24.31,24.31,24.31
7/3/53,24.36,24.36,24.36,24.36
7/6/53,24.38,24.38,24.38,24.38
7/7/53,24.51,24.51,24.51,24.51
7/8/53,24.5,24.5,24.5,24.5
7/9/53,24.43,24.43,24.43,24.43
7/10/53,24.41,24.41,24.41,24.41
7/13/53,24.17,24.17,24.17,24.17
7/14/53,24.08,24.08,24.08,24.08
7/15/53,24.15,24.15,24.15,24.15
7/16/53,24.18,24.18,24.18,24.18
7/17/53,24.35,24.35,24.35,24.35
7/20/53,24.22,24.22,24.22,24.22
7/21/53,24.16,24.16,24.16,24.16
7/22/53,24.19,24.19,24.19,24.19
7/23/53,24.23,24.23,24.23,24.23
7/24/53,24.23,24.23,24.23,24.23
7/27/53,24.07,24.07,24.07,24.07
7/28/53,24.11,24.11,24.11,24.11
7/29/53,24.26,24.26,24.26,24.26
7/30/53,24.49,24.49,24.49,24.49
7/31/53,24.75,24.75,24.75,24.75
8/3/53,24.84,24.84,24.84,24.84
8/4/53,24.78,24.78,24.78,24.78
8/5/53,24.68,24.68,24.68,24.68
8/6/53,24.8,24.8,24.8,24.8
8/7/53,24.78,24.78,24.78,24.78
8/10/53,24.75,24.75,24.75,24.75
8/11/53,24.72,24.72,24.72,24.72
8/12/53,24.78,24.78,24.78,24.78
8/13/53,24.73,24.73,24.73,24.73
8/14/53,24.62,24.62,24.62,24.62
8/17/53,24.56,24.56,24.56,24.56
8/18/53,24.46,24.46,24.46,24.46
8/19/53,24.31,24.31,24.31,24.31
8/20/53,24.29,24.29,24.29,24.29
8/21/53,24.35,24.35,24.35,24.35
8/24/53,24.09,24.09,24.09,24.09
8/25/53,23.93,23.93,23.93,23.93
8/26/53,23.86,23.86,23.86,23.86
8/27/53,23.79,23.79,23.79,23.79
8/28/53,23.74,23.74,23.74,23.74
8/31/53,23.32,23.32,23.32,23.32
9/1/53,23.42,23.42,23.42,23.42
9/2/53,23.56,23.56,23.56,23.56
9/3/53,23.51,23.51,23.51,23.51
9/4/53,23.57,23.57,23.57,23.57
9/8/53,23.61,23.61,23.61,23.61
9/9/53,23.65,23.65,23.65,23.65
9/10/53,23.41,23.41,23.41,23.41
9/11/53,23.14,23.14,23.14,23.14
9/14/53,22.71,22.71,22.71,22.71
9/15/53,22.9,22.9,22.9,22.9
9/16/53,23.01,23.01,23.01,23.01
9/17/53,23.07,23.07,23.07,23.07
9/18/53,23.95,23.95,23.95,23.95
9/21/53,22.88,22.88,22.88,22.88
9/22/53,23.2,23.2,23.2,23.2
9/23/53,23.23,23.23,23.23,23.23
9/24/53,23.24,23.24,23.24,23.24
9/25/53,23.3,23.3,23.3,23.3
9/28/53,23.45,23.45,23.45,23.45
9/29/53,23.49,23.49,23.49,23.49
9/30/53,23.35,23.35,23.35,23.35
10/1/53,23.49,23.49,23.49,23.49
10/2/53,23.59,23.59,23.59,23.59
10/5/53,23.48,23.48,23.48,23.48
10/6/53,23.39,23.39,23.39,23.39
10/7/53,23.58,23.58,23.58,23.58
10/8/53,23.62,23.62,23.62,23.62
10/9/53,23.66,23.66,23.66,23.66
10/13/53,23.57,23.57,23.57,23.57
10/14/53,23.68,23.68,23.68,23.68
10/15/53,23.95,23.95,23.95,23.95
10/16/53,24.14,24.14,24.14,24.14
10/19/53,24.16,24.16,24.16,24.16
10/20/53,24.17,24.17,24.17,24.17
10/21/53,24.19,24.19,24.19,24.19
10/22/53,24.3,24.3,24.3,24.3
10/23/53,24.35,24.35,24.35,24.35
10/26/53,24.31,24.31,24.31,24.31
10/27/53,24.26,24.26,24.26,24.26
10/28/53,24.29,24.29,24.29,24.29
10/29/53,24.58,24.58,24.58,24.58
10/30/53,24.54,24.54,24.54,24.54
11/2/53,24.66,24.66,24.66,24.66
11/4/53,24.51,24.51,24.51,24.51
11/5/53,24.64,24.64,24.64,24.64
